date,sku,product_name,qty_sold,unit_price,sales_amount,expiry_date
2025-06-01,SKU0139,Surf Excel Detergent 3kg,10,1148.22,11169.01,2028-02-06
2025-06-01,SKU0140,Surf Excel Detergent 6kg,6,1065.64,6209.02,2028-06-02
2025-06-01,SKU0141,Ariel Detergent 1kg,15,719.5,11243.87,2027-12-03
2025-06-01,SKU0142,Ariel Detergent 3kg,13,569.05,7148.95,2028-04-01
2025-06-01,SKU0143,Bonus Detergent 1kg,17,570.77,10104.15,2028-04-18
2025-06-01,SKU0144,Bonus Detergent 3kg,16,277.9,4646.41,2027-10-11
2025-06-01,SKU0145,Wheel Detergent 1kg,13,131.51,1766.05,2028-03-26
2025-06-01,SKU0147,Harpic Toilet Cleaner 1L,5,273.89,1335.34,2028-07-13
2025-06-01,SKU0148,Dettol Disinfectant 500ml,15,270.99,3910.76,2027-09-26
2025-06-01,SKU0150,Vim Dishwash Bar 250g,18,74.42,1367.58,2027-08-08
2025-06-01,SKU0151,Vim Dishwash Bar 500g,8,98.09,767.08,2028-01-23
2025-06-01,SKU0152,K&N's Chicken Nuggets 500g,10,553.78,5369.42,2026-03-16
2025-06-01,SKU0153,K&N's Chicken Nuggets 1kg,10,732.62,7206.52,2026-05-03
2025-06-01,SKU0156,Menu Plain Paratha 20-pack,7,245.1,1656.4,2026-09-15
2025-06-01,SKU0157,Menu Plain Paratha 30-pack,16,374.91,6092.64,2026-07-05
2025-06-01,SKU0158,Makkhan Paratha 20-pack,3,223.36,702.22,2026-06-02
2025-06-01,SKU0159,Walls Ice Cream Cornetto Single,2,82.04,162.43,2026-02-09
2025-06-02,SKU0001,Nestle Everyday Milk 1L,18,160.27,2968.29,2025-12-04
2025-06-02,SKU0005,Olpers Full Cream Milk 500ml,8,248.34,2057.92,2025-11-11
2025-06-02,SKU0006,Haleeb Fresh Milk 1L,15,216.19,3187.85,2025-09-29
2025-06-02,SKU0007,Haleeb Fresh Milk 500ml,17,181.31,3161.0,2025-08-20
2025-06-02,SKU0008,Nurpur Milk 1L,10,149.39,1496.63,2025-07-24
2025-06-02,SKU0012,Nestle Yogurt 900g,2,72.85,141.39,2025-11-17
2025-06-02,SKU0013,Tarang Dahi 500g,8,121.81,978.43,2025-07-13
2025-06-02,SKU0014,Tarang Dahi 1kg,3,127.69,373.93,2025-08-18
2025-06-02,SKU0015,Olpers Cheese Slices 200g,10,204.42,2082.24,2025-10-26
2025-06-02,SKU0016,Olpers Cheese Slices 400g,13,232.22,3159.88,2026-01-26
2025-06-02,SKU0017,Nurpur Butter 200g,2,263.73,546.71,2025-11-04
2025-06-02,SKU0019,Coca Cola Coke 500ml,0,53.14,0.0,2026-09-19
2025-06-02,SKU0021,Coca Cola Coke 2.25L,1,120.16,117.08,2026-03-20
2025-06-02,SKU0024,Pepsi Pepsi 1.5L,5,140.83,669.53,2026-01-29
2025-06-02,SKU0025,Pepsi Pepsi 2.25L,17,110.71,1836.35,2026-07-06
2025-06-02,SKU0026,7UP 7UP 250ml,16,143.3,2382.45,2026-04-18
2025-06-02,SKU0028,7UP 7UP 1.5L,13,85.11,1111.78,2026-05-24
2025-06-02,SKU0029,Sprite Sprite 250ml,6,120.31,731.31,2026-08-27
2025-06-02,SKU0032,Fanta Orange 500ml,15,96.43,1443.78,2026-01-04
2025-06-02,SKU0033,Fanta Orange 1.5L,2,77.25,155.81,2026-02-02
2025-06-02,SKU0035,Shezan Mango Juice 1L,7,133.08,907.93,2026-03-03
2025-06-02,SKU0037,Nestle Pure Life Water 500ml,2,43.78,91.14,2027-01-18
2025-06-02,SKU0039,Aquafina Water 500ml,8,33.38,269.02,2026-08-23
2025-06-02,SKU0040,Aquafina Water 1.5L,3,46.63,137.49,2026-11-19
2025-06-02,SKU0041,Gourmet Green Tea 25 bags,14,247.17,3509.97,2027-06-24
2025-06-02,SKU0043,Gourmet Green Tea 100 bags,14,300.65,4187.94,2027-06-04
2025-06-02,SKU0044,Lipton Yellow Label Tea 100 bags,12,408.12,4667.78,2026-10-21
2025-06-02,SKU0046,Vital Energy Drink 250ml,17,81.95,1427.69,2026-12-04
2025-06-02,SKU0048,Lays Masala Chips 68g,5,87.27,425.56,2026-02-18
2025-06-02,SKU0052,Kolson Slanty 40g,16,42.2,651.07,2026-03-28
2025-06-02,SKU0053,Super Crisp Nimko 100g,2,87.85,171.06,2025-09-09
2025-06-02,SKU0054,Super Crisp Nimko 200g,3,81.0,235.57,2025-09-27
2025-06-02,SKU0055,Cheetos Crunchy 48g,1,42.95,42.78,2026-02-14
2025-06-02,SKU0058,Peek Freans Sooper Biscuit Family Pack,7,72.31,502.63,2026-01-24
2025-06-02,SKU0059,Peek Freans Sooper Biscuit Half Roll,4,68.8,265.02,2026-03-15
2025-06-02,SKU0060,Peek Freans Chocolate Chip 90g,9,65.18,588.95,2025-12-27
2025-06-02,SKU0061,Jubilee Chocolate Biscuit 90g,12,51.42,631.68,2025-11-26
2025-06-02,SKU0062,Jubilee Coconut Biscuit 90g,23,56.07,1281.38,2026-04-23
2025-06-02,SKU0065,Rio Wafer 18g,9,44.67,403.48,2025-12-16
2025-06-02,SKU0066,Rio Wafer 45g,18,21.4,395.21,2026-03-18
2025-06-02,SKU0068,English Biscuit White Bread Large,6,79.66,457.05,2025-10-22
2025-06-02,SKU0069,English Biscuit Brown Bread Medium,10,73.13,740.72,2025-09-17
2025-06-02,SKU0070,English Biscuit Brown Bread Large,7,71.55,505.39,2025-09-30
2025-06-02,SKU0071,Peek Freans Cake Rusk Regular,10,150.19,1536.67,2025-08-09
2025-06-02,SKU0072,Peek Freans Cake Rusk Chocolate,4,191.46,731.79,2025-12-26
2025-06-02,SKU0074,Bake Parlor Rusk Plain,0,114.16,0.0,2025-10-18
2025-06-02,SKU0076,Dawn White Bread Medium,14,89.52,1204.81,2025-09-04
2025-06-02,SKU0078,National Biryani Masala 100g,6,51.78,321.38,2026-12-17
2025-06-02,SKU0080,National Nihari Masala 50g,16,74.85,1241.51,2027-04-06
2025-06-02,SKU0081,Shan Biryani Masala 50g,10,40.95,425.66,2027-07-24
2025-06-02,SKU0083,Shan Chicken Tikka 50g,10,52.99,515.16,2027-05-19
2025-06-02,SKU0085,Mehran Seekh Kabab 50g,11,51.47,588.17,2027-08-17
2025-06-02,SKU0086,Dalda Cooking Oil 1L,3,700.03,2029.22,2026-10-05
2025-06-02,SKU0087,Dalda Cooking Oil 2.5L,13,310.29,4231.99,2026-09-27
2025-06-02,SKU0088,Dalda Cooking Oil 5L,5,1034.02,4952.42,2026-08-23
2025-06-02,SKU0090,Habib Banaspati 2.5kg,2,344.02,701.98,2026-10-30
2025-06-02,SKU0091,Eva Cooking Oil 1L,13,387.42,5228.41,2026-10-03
2025-06-02,SKU0093,Tapal Danedar Tea 190g,8,266.55,2069.82,2026-11-23
2025-06-02,SKU0094,Tapal Danedar Tea 475g,9,465.01,4285.77,2026-10-27
2025-06-02,SKU0098,Vital Tea 475g,14,346.22,4663.41,2026-09-06
2025-06-02,SKU0100,Sufi Basmati Rice 10kg,12,1230.04,14560.95,2026-12-14
2025-06-02,SKU0102,Guard Super Basmati 10kg,11,901.45,9987.95,2026-06-24
2025-06-02,SKU0103,Mehran Basmati Rice 5kg,12,650.88,7631.65,2026-11-17
2025-06-02,SKU0104,Shangrila Vermicelli 200g,5,99.49,506.36,2026-05-12
2025-06-02,SKU0105,Shangrila Vermicelli 400g,9,102.06,900.65,2026-08-14
2025-06-02,SKU0110,Shan Red Chilli Powder 200g,5,83.29,434.27,2027-06-02
2025-06-02,SKU0112,Lux Beauty Soap 3-pack,7,146.83,1010.54,2027-11-13
2025-06-02,SKU0113,Lux Beauty Soap 6-pack,4,255.81,1045.95,2027-09-12
2025-06-02,SKU0114,Lifebuoy Soap 3-pack,20,229.35,4449.35,2027-10-08
2025-06-02,SKU0116,Safeguard Soap 3-pack,2,179.26,371.96,2028-05-04
2025-06-02,SKU0117,Dettol Soap 3-pack,2,189.53,384.24,2027-07-20
2025-06-02,SKU0118,Dove Beauty Bar 100g,10,177.77,1783.43,2027-10-21
2025-06-02,SKU0119,Dove Beauty Bar 3-pack,17,300.96,4870.39,2028-07-14
2025-06-02,SKU0121,Fair & Lovely Cream 50g,8,105.22,841.05,2028-06-25
2025-06-02,SKU0123,Pond's Face Cream 50g,5,248.1,1207.37,2027-12-28
2025-06-02,SKU0124,Pantene Shampoo 180ml,12,389.99,4453.76,2027-12-15
2025-06-02,SKU0126,Pantene Shampoo 650ml,10,201.28,2031.24,2027-06-24
2025-06-02,SKU0127,Head & Shoulders Shampoo 185ml,6,445.74,2755.59,2027-11-14
2025-06-02,SKU0128,Head & Shoulders Shampoo 400ml,17,404.28,7008.98,2028-02-25
2025-06-02,SKU0129,Sunsilk Shampoo 180ml,14,257.35,3437.75,2028-01-17
2025-06-02,SKU0131,Clear Shampoo 185ml,13,386.64,5102.99,2028-04-14
2025-06-02,SKU0132,Clear Shampoo 400ml,0,384.11,0.0,2027-11-13
2025-06-02,SKU0133,Colgate Toothpaste 75g,7,116.87,854.12,2027-12-09
2025-06-02,SKU0135,Close Up Toothpaste 75g,8,195.77,1519.56,2028-04-25
2025-06-02,SKU0136,Close Up Toothpaste 150g,14,109.65,1509.15,2028-04-30
2025-06-02,SKU0137,Sensodyne Toothpaste 75g,12,279.78,3265.38,2027-11-30
2025-06-02,SKU0138,Surf Excel Detergent 1kg,13,1295.0,16144.45,2028-06-10
2025-06-02,SKU0139,Surf Excel Detergent 3kg,7,1148.22,8326.17,2027-08-12
2025-06-02,SKU0140,Surf Excel Detergent 6kg,3,1065.64,3215.21,2028-08-23
2025-06-02,SKU0141,Ariel Detergent 1kg,11,719.5,7801.26,2028-09-17
2025-06-02,SKU0142,Ariel Detergent 3kg,10,569.05,5771.52,2028-03-31
2025-06-02,SKU0143,Bonus Detergent 1kg,13,570.77,7464.47,2027-09-21
2025-06-02,SKU0144,Bonus Detergent 3kg,7,277.9,2004.72,2027-09-03
2025-06-02,SKU0145,Wheel Detergent 1kg,9,131.51,1131.08,2027-12-22
2025-06-02,SKU0147,Harpic Toilet Cleaner 1L,6,273.89,1677.88,2028-01-17
2025-06-02,SKU0148,Dettol Disinfectant 500ml,13,270.99,3467.21,2028-02-04
2025-06-02,SKU0150,Vim Dishwash Bar 250g,14,74.42,1028.28,2028-03-12
2025-06-02,SKU0151,Vim Dishwash Bar 500g,8,98.09,781.33,2028-01-28
2025-06-02,SKU0152,K&N's Chicken Nuggets 500g,13,553.78,7376.96,2026-07-03
2025-06-02,SKU0153,K&N's Chicken Nuggets 1kg,9,732.62,6546.3,2026-07-15
2025-06-02,SKU0156,Menu Plain Paratha 20-pack,7,245.1,1683.44,2026-02-17
2025-06-02,SKU0157,Menu Plain Paratha 30-pack,14,374.91,5040.24,2026-05-25
2025-06-02,SKU0158,Makkhan Paratha 20-pack,4,223.36,923.29,2026-05-10
2025-06-02,SKU0159,Walls Ice Cream Cornetto Single,0,82.04,0.0,2026-08-10
2025-06-03,SKU0001,Nestle Everyday Milk 1L,26,160.27,4026.11,2025-06-12
2025-06-03,SKU0005,Olpers Full Cream Milk 500ml,6,248.34,1497.11,2025-11-02
2025-06-03,SKU0006,Haleeb Fresh Milk 1L,15,216.19,3231.61,2025-06-24
2025-06-03,SKU0007,Haleeb Fresh Milk 500ml,21,181.31,3835.4,2025-12-05
2025-06-03,SKU0008,Nurpur Milk 1L,13,149.39,1972.63,2025-08-23
2025-06-03,SKU0012,Nestle Yogurt 900g,3,72.85,214.16,2025-10-12
2025-06-03,SKU0013,Tarang Dahi 500g,11,121.81,1321.02,2025-10-25
2025-06-03,SKU0014,Tarang Dahi 1kg,1,127.69,129.99,2025-07-27
2025-06-03,SKU0015,Olpers Cheese Slices 200g,9,204.42,1756.41,2026-03-15
2025-06-03,SKU0016,Olpers Cheese Slices 400g,18,232.22,4130.23,2025-10-24
2025-06-03,SKU0017,Nurpur Butter 200g,7,263.73,1904.88,2025-12-19
2025-06-03,SKU0019,Coca Cola Coke 500ml,6,53.14,318.73,2026-04-23
2025-06-03,SKU0021,Coca Cola Coke 2.25L,4,120.16,491.56,2026-05-12
2025-06-03,SKU0024,Pepsi Pepsi 1.5L,9,140.83,1282.84,2026-08-18
2025-06-03,SKU0025,Pepsi Pepsi 2.25L,19,110.71,2004.55,2026-08-15
2025-06-03,SKU0026,7UP 7UP 250ml,19,143.3,2667.62,2026-03-23
2025-06-03,SKU0028,7UP 7UP 1.5L,14,85.11,1226.44,2026-04-24
2025-06-03,SKU0029,Sprite Sprite 250ml,8,120.31,921.44,2026-04-14
2025-06-03,SKU0032,Fanta Orange 500ml,16,96.43,1556.13,2026-03-20
2025-06-03,SKU0033,Fanta Orange 1.5L,7,77.25,532.25,2026-06-16
2025-06-03,SKU0035,Shezan Mango Juice 1L,9,133.08,1246.34,2026-05-27
2025-06-03,SKU0037,Nestle Pure Life Water 500ml,3,43.78,135.32,2026-09-20
2025-06-03,SKU0039,Aquafina Water 500ml,7,33.38,240.38,2026-10-03
2025-06-03,SKU0040,Aquafina Water 1.5L,3,46.63,139.36,2027-06-23
2025-06-03,SKU0041,Gourmet Green Tea 25 bags,20,247.17,4752.24,2027-03-19
2025-06-03,SKU0043,Gourmet Green Tea 100 bags,17,300.65,5179.83,2026-07-26
2025-06-03,SKU0044,Lipton Yellow Label Tea 100 bags,7,408.12,2860.8,2026-10-18
2025-06-03,SKU0046,Vital Energy Drink 250ml,20,81.95,1604.35,2027-01-20
2025-06-03,SKU0048,Lays Masala Chips 68g,4,87.27,352.23,2025-11-10
2025-06-03,SKU0052,Kolson Slanty 40g,17,42.2,723.89,2025-12-01
2025-06-03,SKU0053,Super Crisp Nimko 100g,4,87.85,352.44,2025-11-05
2025-06-03,SKU0054,Super Crisp Nimko 200g,6,81.0,478.14,2026-01-10
2025-06-03,SKU0055,Cheetos Crunchy 48g,2,42.95,88.51,2025-09-25
2025-06-03,SKU0058,Peek Freans Sooper Biscuit Family Pack,7,72.31,495.42,2026-03-29
2025-06-03,SKU0059,Peek Freans Sooper Biscuit Half Roll,5,68.8,345.1,2026-01-24
2025-06-03,SKU0060,Peek Freans Chocolate Chip 90g,15,65.18,963.56,2026-01-21
2025-06-03,SKU0061,Jubilee Chocolate Biscuit 90g,11,51.42,583.11,2025-12-05
2025-06-03,SKU0062,Jubilee Coconut Biscuit 90g,22,56.07,1227.53,2026-01-03
2025-06-03,SKU0065,Rio Wafer 18g,12,44.67,544.5,2025-10-27
2025-06-03,SKU0066,Rio Wafer 45g,18,21.4,367.89,2025-12-15
2025-06-03,SKU0068,English Biscuit White Bread Large,0,79.66,0.0,2025-07-14
2025-06-03,SKU0069,English Biscuit Brown Bread Medium,15,73.13,1093.7,2025-09-02
2025-06-03,SKU0070,English Biscuit Brown Bread Large,12,71.55,883.12,2025-06-23
2025-06-03,SKU0071,Peek Freans Cake Rusk Regular,9,150.19,1408.39,2026-02-05
2025-06-03,SKU0072,Peek Freans Cake Rusk Chocolate,5,191.46,966.51,2026-01-25
2025-06-03,SKU0074,Bake Parlor Rusk Plain,0,114.16,0.0,2025-10-18
2025-06-03,SKU0076,Dawn White Bread Medium,20,89.52,1720.27,2025-07-17
2025-06-03,SKU0078,National Biryani Masala 100g,12,51.78,625.58,2026-11-08
2025-06-03,SKU0080,National Nihari Masala 50g,18,74.85,1281.34,2027-01-15
2025-06-03,SKU0081,Shan Biryani Masala 50g,13,40.95,557.19,2027-01-23
2025-06-03,SKU0083,Shan Chicken Tikka 50g,10,52.99,544.89,2027-07-26
2025-06-03,SKU0085,Mehran Seekh Kabab 50g,13,51.47,675.67,2027-01-30
2025-06-03,SKU0086,Dalda Cooking Oil 1L,4,700.03,2843.0,2027-03-16
2025-06-03,SKU0087,Dalda Cooking Oil 2.5L,10,310.29,3019.7,2026-11-23
2025-06-03,SKU0088,Dalda Cooking Oil 5L,7,1034.02,7321.58,2026-10-25
2025-06-03,SKU0090,Habib Banaspati 2.5kg,7,344.02,2329.17,2026-09-18
2025-06-03,SKU0091,Eva Cooking Oil 1L,17,387.42,6823.11,2026-09-02
2025-06-03,SKU0093,Tapal Danedar Tea 190g,9,266.55,2457.93,2027-08-05
2025-06-03,SKU0094,Tapal Danedar Tea 475g,13,465.01,5756.5,2027-06-19
2025-06-03,SKU0098,Vital Tea 475g,19,346.22,6605.76,2027-09-09
2025-06-03,SKU0100,Sufi Basmati Rice 10kg,15,1230.04,17977.34,2027-07-12
2025-06-03,SKU0102,Guard Super Basmati 10kg,18,901.45,15592.6,2027-09-04
2025-06-03,SKU0103,Mehran Basmati Rice 5kg,16,650.88,9960.3,2026-11-30
2025-06-03,SKU0104,Shangrila Vermicelli 200g,9,99.49,855.02,2026-01-09
2025-06-03,SKU0105,Shangrila Vermicelli 400g,10,102.06,1023.62,2026-02-01
2025-06-03,SKU0110,Shan Red Chilli Powder 200g,5,83.29,435.29,2027-07-26
2025-06-03,SKU0112,Lux Beauty Soap 3-pack,10,146.83,1468.66,2027-11-20
2025-06-03,SKU0113,Lux Beauty Soap 6-pack,9,255.81,2277.87,2028-06-22
2025-06-03,SKU0114,Lifebuoy Soap 3-pack,22,229.35,4858.81,2027-09-29
2025-06-03,SKU0116,Safeguard Soap 3-pack,4,179.26,691.94,2027-12-31
2025-06-03,SKU0117,Dettol Soap 3-pack,4,189.53,789.12,2028-05-28
2025-06-03,SKU0118,Dove Beauty Bar 100g,15,177.77,2700.92,2027-10-06
2025-06-03,SKU0119,Dove Beauty Bar 3-pack,17,300.96,4923.86,2028-07-14
2025-06-03,SKU0121,Fair & Lovely Cream 50g,11,105.22,1188.97,2028-04-01
2025-06-03,SKU0123,Pond's Face Cream 50g,1,248.1,249.31,2028-02-16
2025-06-03,SKU0124,Pantene Shampoo 180ml,15,389.99,6038.58,2028-03-05
2025-06-03,SKU0126,Pantene Shampoo 650ml,10,201.28,2100.99,2028-09-25
2025-06-03,SKU0127,Head & Shoulders Shampoo 185ml,8,445.74,3400.68,2027-11-14
2025-06-03,SKU0128,Head & Shoulders Shampoo 400ml,20,404.28,7956.75,2027-12-21
2025-06-03,SKU0129,Sunsilk Shampoo 180ml,16,257.35,3978.12,2028-07-06
2025-06-03,SKU0131,Clear Shampoo 185ml,18,386.64,6749.05,2027-08-30
2025-06-03,SKU0132,Clear Shampoo 400ml,2,384.11,741.35,2027-12-05
2025-06-03,SKU0133,Colgate Toothpaste 75g,13,116.87,1516.18,2028-04-06
2025-06-03,SKU0135,Close Up Toothpaste 75g,5,195.77,930.55,2028-04-25
2025-06-03,SKU0136,Close Up Toothpaste 150g,14,109.65,1584.65,2027-07-15
2025-06-03,SKU0137,Sensodyne Toothpaste 75g,13,279.78,3697.5,2028-02-23
2025-06-03,SKU0138,Surf Excel Detergent 1kg,14,1295.0,18915.29,2028-03-07
2025-06-03,SKU0139,Surf Excel Detergent 3kg,9,1148.22,9908.73,2028-05-28
2025-06-03,SKU0140,Surf Excel Detergent 6kg,10,1065.64,10349.92,2028-09-02
2025-06-03,SKU0141,Ariel Detergent 1kg,18,719.5,12707.64,2028-06-21
2025-06-03,SKU0142,Ariel Detergent 3kg,16,569.05,9111.37,2028-08-31
2025-06-03,SKU0143,Bonus Detergent 1kg,16,570.77,9098.91,2028-05-21
2025-06-03,SKU0144,Bonus Detergent 3kg,15,277.9,4259.95,2028-05-23
2025-06-03,SKU0145,Wheel Detergent 1kg,12,131.51,1651.91,2027-10-23
2025-06-03,SKU0147,Harpic Toilet Cleaner 1L,10,273.89,2772.38,2027-08-14
2025-06-03,SKU0148,Dettol Disinfectant 500ml,14,270.99,3873.15,2028-02-13
2025-06-03,SKU0150,Vim Dishwash Bar 250g,17,74.42,1203.36,2027-10-14
2025-06-03,SKU0151,Vim Dishwash Bar 500g,18,98.09,1827.26,2027-07-15
2025-06-03,SKU0152,K&N's Chicken Nuggets 500g,13,553.78,7378.7,2026-07-12
2025-06-03,SKU0153,K&N's Chicken Nuggets 1kg,12,732.62,8742.85,2026-07-14
2025-06-03,SKU0156,Menu Plain Paratha 20-pack,7,245.1,1700.66,2026-03-10
2025-06-03,SKU0157,Menu Plain Paratha 30-pack,15,374.91,5483.59,2026-04-22
2025-06-03,SKU0158,Makkhan Paratha 20-pack,5,223.36,1088.43,2026-03-20
2025-06-03,SKU0159,Walls Ice Cream Cornetto Single,1,82.04,85.19,2026-03-13
2025-06-04,SKU0001,Nestle Everyday Milk 1L,23,160.27,3793.3,2025-08-24
2025-06-04,SKU0005,Olpers Full Cream Milk 500ml,10,248.34,2535.07,2025-10-11
2025-06-04,SKU0006,Haleeb Fresh Milk 1L,17,216.19,3652.37,2025-06-21
2025-06-04,SKU0007,Haleeb Fresh Milk 500ml,19,181.31,3566.9,2025-06-25
2025-06-04,SKU0008,Nurpur Milk 1L,14,149.39,2154.64,2025-07-17
2025-06-04,SKU0012,Nestle Yogurt 900g,3,72.85,209.48,2025-09-22
2025-06-04,SKU0013,Tarang Dahi 500g,13,121.81,1614.94,2025-07-20
2025-06-04,SKU0014,Tarang Dahi 1kg,6,127.69,794.24,2025-07-30
2025-06-04,SKU0015,Olpers Cheese Slices 200g,10,204.42,1966.01,2025-10-10
2025-06-04,SKU0016,Olpers Cheese Slices 400g,20,232.22,4490.74,2025-10-24
2025-06-04,SKU0017,Nurpur Butter 200g,6,263.73,1584.63,2026-03-27
2025-06-04,SKU0019,Coca Cola Coke 500ml,2,53.14,109.2,2026-06-21
2025-06-04,SKU0021,Coca Cola Coke 2.25L,5,120.16,607.45,2026-05-06
2025-06-04,SKU0024,Pepsi Pepsi 1.5L,8,140.83,1139.07,2026-09-02
2025-06-04,SKU0025,Pepsi Pepsi 2.25L,20,110.71,2217.04,2026-08-14
2025-06-04,SKU0026,7UP 7UP 250ml,16,143.3,2270.93,2026-05-07
2025-06-04,SKU0028,7UP 7UP 1.5L,19,85.11,1648.73,2026-10-14
2025-06-04,SKU0029,Sprite Sprite 250ml,5,120.31,598.62,2026-09-14
2025-06-04,SKU0032,Fanta Orange 500ml,22,96.43,2041.89,2026-07-17
2025-06-04,SKU0033,Fanta Orange 1.5L,5,77.25,389.55,2026-05-12
2025-06-04,SKU0035,Shezan Mango Juice 1L,9,133.08,1167.1,2026-01-13
2025-06-04,SKU0037,Nestle Pure Life Water 500ml,6,43.78,267.71,2027-01-24
2025-06-04,SKU0039,Aquafina Water 500ml,14,33.38,478.23,2027-06-30
2025-06-04,SKU0040,Aquafina Water 1.5L,2,46.63,89.61,2027-01-16
2025-06-04,SKU0041,Gourmet Green Tea 25 bags,19,247.17,4654.81,2027-06-24
2025-06-04,SKU0043,Gourmet Green Tea 100 bags,20,300.65,6059.31,2027-04-20
2025-06-04,SKU0044,Lipton Yellow Label Tea 100 bags,17,408.12,7218.39,2026-10-03
2025-06-04,SKU0046,Vital Energy Drink 250ml,26,81.95,2031.79,2027-01-07
2025-06-04,SKU0048,Lays Masala Chips 68g,5,87.27,442.65,2026-01-16
2025-06-04,SKU0052,Kolson Slanty 40g,18,42.2,760.58,2026-02-14
2025-06-04,SKU0053,Super Crisp Nimko 100g,2,87.85,184.36,2026-02-09
2025-06-04,SKU0054,Super Crisp Nimko 200g,5,81.0,423.7,2026-01-18
2025-06-04,SKU0055,Cheetos Crunchy 48g,2,42.95,81.8,2026-03-31
2025-06-04,SKU0058,Peek Freans Sooper Biscuit Family Pack,7,72.31,525.51,2025-10-17
2025-06-04,SKU0059,Peek Freans Sooper Biscuit Half Roll,7,68.8,462.29,2025-12-25
2025-06-04,SKU0060,Peek Freans Chocolate Chip 90g,17,65.18,1123.77,2025-12-22
2025-06-04,SKU0061,Jubilee Chocolate Biscuit 90g,15,51.42,776.97,2025-11-26
2025-06-04,SKU0062,Jubilee Coconut Biscuit 90g,28,56.07,1626.41,2026-04-23
2025-06-04,SKU0065,Rio Wafer 18g,10,44.67,447.06,2026-03-18
2025-06-04,SKU0066,Rio Wafer 45g,20,21.4,440.07,2026-01-18
2025-06-04,SKU0068,English Biscuit White Bread Large,1,79.66,75.9,2025-06-01
2025-06-04,SKU0069,English Biscuit Brown Bread Medium,14,73.13,973.3,2025-09-02
2025-06-04,SKU0070,English Biscuit Brown Bread Large,9,71.55,663.15,2025-07-13
2025-06-04,SKU0071,Peek Freans Cake Rusk Regular,12,150.19,1823.95,2026-02-05
2025-06-04,SKU0072,Peek Freans Cake Rusk Chocolate,5,191.46,970.9,2025-11-06
2025-06-04,SKU0074,Bake Parlor Rusk Plain,0,114.16,0.0,2026-01-13
2025-06-04,SKU0076,Dawn White Bread Medium,23,89.52,2049.54,2025-06-28
2025-06-04,SKU0078,National Biryani Masala 100g,10,51.78,518.22,2026-08-30
2025-06-04,SKU0080,National Nihari Masala 50g,21,74.85,1587.35,2027-07-14
2025-06-04,SKU0081,Shan Biryani Masala 50g,15,40.95,585.94,2027-07-01
2025-06-04,SKU0083,Shan Chicken Tikka 50g,9,52.99,470.59,2026-11-14
2025-06-04,SKU0085,Mehran Seekh Kabab 50g,17,51.47,854.6,2027-06-15
2025-06-04,SKU0086,Dalda Cooking Oil 1L,2,700.03,1341.8,2026-09-12
2025-06-04,SKU0087,Dalda Cooking Oil 2.5L,17,310.29,5400.32,2026-07-21
2025-06-04,SKU0088,Dalda Cooking Oil 5L,2,1034.02,2139.38,2026-11-22
2025-06-04,SKU0090,Habib Banaspati 2.5kg,6,344.02,2002.92,2026-07-27
2025-06-04,SKU0091,Eva Cooking Oil 1L,22,387.42,8166.44,2026-12-08
2025-06-04,SKU0093,Tapal Danedar Tea 190g,16,266.55,4105.62,2027-10-20
2025-06-04,SKU0094,Tapal Danedar Tea 475g,12,465.01,5800.45,2026-09-01
2025-06-04,SKU0098,Vital Tea 475g,17,346.22,6127.17,2026-11-03
2025-06-04,SKU0100,Sufi Basmati Rice 10kg,17,1230.04,20537.14,2027-04-24
2025-06-04,SKU0102,Guard Super Basmati 10kg,16,901.45,13823.11,2026-12-21
2025-06-04,SKU0103,Mehran Basmati Rice 5kg,16,650.88,10074.58,2026-12-25
2025-06-04,SKU0104,Shangrila Vermicelli 200g,9,99.49,927.91,2026-06-20
2025-06-04,SKU0105,Shangrila Vermicelli 400g,9,102.06,902.55,2026-01-08
2025-06-04,SKU0110,Shan Red Chilli Powder 200g,3,83.29,256.43,2027-11-13
2025-06-04,SKU0112,Lux Beauty Soap 3-pack,11,146.83,1690.99,2028-06-27
2025-06-04,SKU0113,Lux Beauty Soap 6-pack,14,255.81,3512.28,2028-07-27
2025-06-04,SKU0114,Lifebuoy Soap 3-pack,27,229.35,5909.73,2027-12-28
2025-06-04,SKU0116,Safeguard Soap 3-pack,6,179.26,1028.26,2028-04-23
2025-06-04,SKU0117,Dettol Soap 3-pack,2,189.53,374.08,2027-09-03
2025-06-04,SKU0118,Dove Beauty Bar 100g,11,177.77,1945.48,2028-05-30
2025-06-04,SKU0119,Dove Beauty Bar 3-pack,22,300.96,6321.35,2028-02-03
2025-06-04,SKU0121,Fair & Lovely Cream 50g,9,105.22,913.4,2028-04-18
2025-06-04,SKU0123,Pond's Face Cream 50g,8,248.1,1979.31,2027-11-18
2025-06-04,SKU0124,Pantene Shampoo 180ml,13,389.99,4839.74,2028-01-02
2025-06-04,SKU0126,Pantene Shampoo 650ml,12,201.28,2335.48,2027-11-03
2025-06-04,SKU0127,Head & Shoulders Shampoo 185ml,11,445.74,4836.74,2028-04-20
2025-06-04,SKU0128,Head & Shoulders Shampoo 400ml,17,404.28,6701.57,2028-03-06
2025-06-04,SKU0129,Sunsilk Shampoo 180ml,19,257.35,5122.33,2028-01-22
2025-06-04,SKU0131,Clear Shampoo 185ml,16,386.64,5906.48,2028-07-22
2025-06-04,SKU0132,Clear Shampoo 400ml,1,384.11,373.91,2028-05-31
